id,card_id,date_recorded,tcg_avg_price,tcg_min_price,tcg_max_price,cardmarket_avg_price,cardmarket_min_price,cardmarket_max_price,manual_price,avg_sell_price,source,created_at,updated_at,pokeapi_id,pokeapi_set_id,supabase_set_id,card_name,number_format,download_id,language
2425,base4-72,2025-09-04 14:22:45.154948,0.32,0.14,2.09,0.31,0.02,0.35,null,0.39,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-72,base4,base4,Doduo,X,2025/9/4/7,en
2426,base4-73,2025-09-04 14:22:45.154948,0.45,0.15,1.99,0.42,0.03,0.43,null,0.54,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-73,base4,base4,Drowzee,X,2025/9/4/7,en
2427,base4-74,2025-09-04 14:22:45.154948,0.49,0.18,9.01,0.49,0.09,0.47,null,0.61,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-74,base4,base4,Exeggcute,X,2025/9/4/7,en
2428,base4-75,2025-09-04 14:22:45.154948,0.46,0.13,5.25,0.44,0.03,0.48,null,0.56,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-75,base4,base4,Gastly,X,2025/9/4/7,en
2429,base4-76,2025-09-04 14:22:45.154948,0.39,0.19,2.00,0.38,0.02,0.40,null,0.48,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-76,base4,base4,Goldeen,X,2025/9/4/7,en
2430,base4-77,2025-09-04 14:22:45.154948,0.71,0.24,3.10,0.54,0.02,1.23,null,0.78,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-77,base4,base4,Jigglypuff,X,2025/9/4/7,en
2431,base4-78,2025-09-04 14:22:45.154948,0.45,0.10,2.00,0.43,0.04,0.37,null,0.55,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-78,base4,base4,Machop,X,2025/9/4/7,en
2432,base4-79,2025-09-04 14:22:45.154948,0.37,0.16,2.00,0.48,0.05,0.50,null,0.53,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-79,base4,base4,Magnemite,X,2025/9/4/7,en
2433,base4-80,2025-09-04 14:22:45.154948,0.49,0.23,3.00,0.69,0.10,0.56,null,0.74,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-80,base4,base4,Meowth,X,2025/9/4/7,en
2434,base4-81,2025-09-04 14:22:45.154948,0.45,0.24,4.77,0.65,0.09,0.94,null,0.69,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-81,base4,base4,Metapod,X,2025/9/4/7,en
2435,base4-82,2025-09-04 14:22:45.154948,0.44,0.22,3.00,0.47,0.04,0.46,null,0.57,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-82,base4,base4,Nidoran ♀,X,2025/9/4/7,en
2436,base4-83,2025-09-04 14:22:45.154948,0.44,0.19,2.00,0.49,0.02,0.46,null,0.58,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-83,base4,base4,Nidoran ♂,X,2025/9/4/7,en
2437,base4-84,2025-09-04 14:22:45.154948,0.90,0.20,2.98,0.85,0.10,0.83,null,1.09,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-84,base4,base4,Onix,X,2025/9/4/7,en
2438,base4-85,2025-09-04 14:22:45.154948,0.40,0.15,2.74,0.53,0.05,0.41,null,0.58,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-85,base4,base4,Paras,X,2025/9/4/7,en
2439,base4-86,2025-09-04 14:22:45.154948,0.54,0.20,2.74,0.60,0.02,0.45,null,0.71,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-86,base4,base4,Pidgey,X,2025/9/4/7,en
2440,base4-87,2025-09-04 14:22:45.154948,2.09,0.45,6.99,2.27,0.30,0.54,null,2.72,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-87,base4,base4,Pikachu,X,2025/9/4/7,en
2441,base4-88,2025-09-04 14:22:45.154948,0.35,0.14,2.00,0.35,0.02,0.37,null,0.44,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-88,base4,base4,Poliwag,X,2025/9/4/7,en
2442,base4-89,2025-09-04 14:22:45.154948,0.54,0.24,1.99,0.60,0.05,0.59,null,0.71,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-89,base4,base4,Rattata,X,2025/9/4/7,en
2443,base4-90,2025-09-04 14:22:45.154948,0.47,0.15,1.99,0.49,0.05,0.37,null,0.60,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-90,base4,base4,Rhyhorn,X,2025/9/4/7,en
2444,base4-91,2025-09-04 14:22:45.154948,0.40,0.18,1.99,0.37,0.05,0.32,null,0.48,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-91,base4,base4,Sandshrew,X,2025/9/4/7,en
2445,base4-92,2025-09-04 14:22:45.154948,0.41,0.13,2.50,0.60,0.10,0.57,null,0.63,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-92,base4,base4,Spearow,X,2025/9/4/7,en
2446,base4-93,2025-09-04 14:22:45.154948,1.14,0.20,4.49,1.44,0.15,0.97,null,1.61,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-93,base4,base4,Squirtle,X,2025/9/4/7,en
2447,base4-94,2025-09-04 14:22:45.154948,0.52,0.24,8.19,0.45,0.02,0.41,null,0.61,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-94,base4,base4,Starmie,X,2025/9/4/7,en
2448,base4-95,2025-09-04 14:22:45.154948,0.29,0.10,2.00,1.41,0.05,0.95,null,1.06,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-95,base4,base4,Staryu,X,2025/9/4/7,en
2449,base4-96,2025-09-04 14:22:45.154948,0.37,0.20,2.00,0.32,0.02,0.19,null,0.43,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-96,base4,base4,Tangela,X,2025/9/4/7,en
2450,base4-97,2025-09-04 14:22:45.154948,0.42,0.22,1.99,0.44,0.05,0.44,null,0.54,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-97,base4,base4,Venonat,X,2025/9/4/7,en
2451,base4-98,2025-09-04 14:22:45.154948,0.44,0.10,3.38,0.61,0.02,0.71,null,0.66,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-98,base4,base4,Voltorb,X,2025/9/4/7,en
2452,base4-99,2025-09-04 14:22:45.154948,0.71,0.14,4.92,0.69,0.10,0.47,null,0.88,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-99,base4,base4,Vulpix,X,2025/9/4/7,en
2453,base4-100,2025-09-04 14:22:45.154948,0.38,0.07,3.00,0.28,0.02,0.25,null,0.41,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-100,base4,base4,Weedle,X,2025/9/4/7,en
2454,base4-101,2025-09-04 14:22:45.154948,2.89,0.79,10.00,2.62,0.25,2.84,null,3.44,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-101,base4,base4,Computer Search,X,2025/9/4/7,en
2455,base4-102,2025-09-04 14:22:45.154948,2.14,0.72,6.74,2.36,0.50,2.69,null,2.81,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-102,base4,base4,Imposter Professor Oak,X,2025/9/4/7,en
2456,base4-103,2025-09-04 14:22:45.154948,7.91,5.00,16.50,7.34,4.00,8.54,null,9.53,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-103,base4,base4,Item Finder,X,2025/9/4/7,en
2457,base4-104,2025-09-04 14:22:45.154948,2.80,1.18,9.01,2.69,0.75,2.56,null,3.43,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-104,base4,base4,Lass,X,2025/9/4/7,en
2458,base4-105,2025-09-04 14:22:45.154948,4.63,2.49,12.00,3.40,1.40,3.67,null,5.02,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-105,base4,base4,Pokémon Breeder,X,2025/9/4/7,en
2459,base4-106,2025-09-04 14:22:45.154948,3.28,0.98,9.50,3.48,0.60,3.49,null,4.22,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-106,base4,base4,Pokémon Trader,X,2025/9/4/7,en
2460,base4-107,2025-09-04 14:22:45.154948,4.08,2.50,15.00,6.38,2.00,5.54,null,6.54,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-107,base4,base4,Scoop Up,X,2025/9/4/7,en
2461,base4-108,2025-09-04 14:22:45.154948,2.53,0.50,7.64,2.40,0.70,2.09,null,3.08,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-108,base4,base4,Super Energy Removal,X,2025/9/4/7,en
2462,base4-109,2025-09-04 14:22:45.154948,0.37,0.10,3.59,0.29,0.02,0.26,null,0.41,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-109,base4,base4,Defender,X,2025/9/4/7,en
2463,base4-110,2025-09-04 14:22:45.154948,0.37,0.02,1.99,0.25,0.02,0.28,null,0.39,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-110,base4,base4,Energy Retrieval,X,2025/9/4/7,en
2464,base4-111,2025-09-04 14:22:45.154948,0.42,0.08,1.99,0.25,0.04,0.29,null,0.42,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-111,base4,base4,Full Heal,X,2025/9/4/7,en
2465,base4-112,2025-09-04 14:22:45.154948,0.68,0.15,4.64,1.83,0.20,1.26,null,1.57,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-112,base4,base4,Maintenance,X,2025/9/4/7,en
2466,base4-113,2025-09-04 14:22:45.154948,0.35,0.17,2.99,0.32,0.02,0.33,null,0.42,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-113,base4,base4,PlusPower,X,2025/9/4/7,en
2467,base4-114,2025-09-04 14:22:45.154948,0.97,0.35,5.74,0.73,0.09,0.82,null,1.06,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-114,base4,base4,Pokémon Center,X,2025/9/4/7,en
2468,base4-115,2025-09-04 14:22:45.154948,0.44,0.19,4.99,0.44,0.05,0.33,null,0.55,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-115,base4,base4,Pokédex,X,2025/9/4/7,en
2469,base4-116,2025-09-04 14:22:45.154948,1.41,0.20,4.20,0.96,0.20,0.62,null,1.48,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-116,base4,base4,Professor Oak,X,2025/9/4/7,en
2470,base4-117,2025-09-04 14:22:45.154948,0.29,0.05,2.00,0.21,0.02,0.22,null,0.31,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-117,base4,base4,Super Potion,X,2025/9/4/7,en
2471,base4-118,2025-09-04 14:22:45.154948,0.32,0.06,1.99,0.13,0.02,0.24,null,0.28,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-118,base4,base4,Bill,X,2025/9/4/7,en
2472,base4-119,2025-09-04 14:22:45.154948,0.31,0.06,2.00,0.23,0.02,0.27,null,0.34,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-119,base4,base4,Energy Removal,X,2025/9/4/7,en
2473,base4-120,2025-09-04 14:22:45.154948,0.31,0.07,3.48,0.13,0.02,0.09,null,0.28,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-120,base4,base4,Gust of Wind,X,2025/9/4/7,en
2474,base4-121,2025-09-04 14:22:45.154948,0.27,0.08,1.99,0.23,0.02,0.23,null,0.31,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-121,base4,base4,Poké Ball,X,2025/9/4/7,en
2475,base4-122,2025-09-04 14:22:45.154948,0.19,0.02,1.99,0.11,0.02,0.11,null,0.19,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-122,base4,base4,Potion,X,2025/9/4/7,en
2476,base4-123,2025-09-04 14:22:45.154948,0.31,0.01,15.00,0.17,0.02,0.12,null,0.30,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-123,base4,base4,Switch,X,2025/9/4/7,en
2477,base4-124,2025-09-04 14:22:45.154948,2.24,0.75,7.48,2.28,0.30,2.70,null,2.82,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-124,base4,base4,Double Colorless Energy,X,2025/9/4/7,en
2478,base4-125,2025-09-04 14:22:45.154948,0.32,0.15,1.99,0.20,0.02,0.24,null,0.33,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-125,base4,base4,Fighting Energy,X,2025/9/4/7,en
2479,base4-126,2025-09-04 14:22:45.154948,0.65,0.20,1.99,0.33,0.02,0.41,null,0.61,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-126,base4,base4,Fire Energy,X,2025/9/4/7,en
2480,base4-127,2025-09-04 14:22:45.154948,0.27,0.06,2.00,0.14,0.02,0.13,null,0.26,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-127,base4,base4,Grass Energy,X,2025/9/4/7,en
2481,base4-128,2025-09-04 14:22:45.154948,0.30,0.06,1.99,0.21,0.02,0.16,null,0.32,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-128,base4,base4,Lightning Energy,X,2025/9/4/7,en
2482,base4-129,2025-09-04 14:22:45.154948,0.28,0.03,1.99,0.09,0.02,0.16,null,0.23,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-129,base4,base4,Psychic Energy,X,2025/9/4/7,en
2483,base4-130,2025-09-04 14:22:45.154948,0.28,0.01,4.32,0.11,0.02,0.08,null,0.24,pokemontcg_api,2025-09-04 12:22:45.252873,2025-09-04 12:22:45.252873,base4-130,base4,base4,Water Energy,X,2025/9/4/7,en
2484,base5-1,2025-09-04 14:51:03.474267,131.17,88.99,199.99,55.57,6.61,59.15,null,116.71,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-1,base5,base5,Dark Alakazam,X,2025/9/4/8,en
2485,base5-1,2025-09-04 14:51:03.474267,131.17,88.99,199.99,55.57,6.61,59.15,null,116.71,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-1,base5,base5,Dark Alakazam,X,2025/9/4/8,de
2486,base5-1,2025-09-04 14:51:03.474267,131.17,88.99,199.99,55.57,6.61,59.15,null,116.71,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-1,base5,base5,Dark Alakazam,X,2025/9/4/8,fr
2487,base5-2,2025-09-04 14:51:03.474267,48.94,26.24,85.00,11.38,0.87,6.55,null,37.70,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-2,base5,base5,Dark Arbok,X,2025/9/4/8,en
2488,base5-2,2025-09-04 14:51:03.474267,48.94,26.24,85.00,11.38,0.87,6.55,null,37.70,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-2,base5,base5,Dark Arbok,X,2025/9/4/8,de
2489,base5-2,2025-09-04 14:51:03.474267,48.94,26.24,85.00,11.38,0.87,6.55,null,37.70,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-2,base5,base5,Dark Arbok,X,2025/9/4/8,fr
2490,base5-3,2025-09-04 14:51:03.474267,299.32,350.00,659.95,114.36,25.00,113.92,null,258.55,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-3,base5,base5,Dark Blastoise,X,2025/9/4/8,en
2491,base5-3,2025-09-04 14:51:03.474267,299.32,350.00,659.95,114.36,25.00,113.92,null,258.55,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-3,base5,base5,Dark Blastoise,X,2025/9/4/8,de
2492,base5-3,2025-09-04 14:51:03.474267,299.32,350.00,659.95,114.36,25.00,113.92,null,258.55,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-3,base5,base5,Dark Blastoise,X,2025/9/4/8,fr
2493,base5-4,2025-09-04 14:51:03.474267,488.33,294.99,1999.99,206.78,49.98,167.28,null,434.44,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-4,base5,base5,Dark Charizard,X,2025/9/4/8,en
2494,base5-4,2025-09-04 14:51:03.474267,488.33,294.99,1999.99,206.78,49.98,167.28,null,434.44,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-4,base5,base5,Dark Charizard,X,2025/9/4/8,de
2495,base5-4,2025-09-04 14:51:03.474267,488.33,294.99,1999.99,206.78,49.98,167.28,null,434.44,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-4,base5,base5,Dark Charizard,X,2025/9/4/8,fr
2496,base5-5,2025-09-04 14:51:03.474267,333.28,240.00,499.00,265.41,20.00,311.60,null,374.18,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-5,base5,base5,Dark Dragonite,X,2025/9/4/8,en
2497,base5-5,2025-09-04 14:51:03.474267,333.28,240.00,499.00,265.41,20.00,311.60,null,374.18,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-5,base5,base5,Dark Dragonite,X,2025/9/4/8,de
2498,base5-5,2025-09-04 14:51:03.474267,333.28,240.00,499.00,265.41,20.00,311.60,null,374.18,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-5,base5,base5,Dark Dragonite,X,2025/9/4/8,fr
2499,base5-6,2025-09-04 14:51:03.474267,68.06,48.63,109.09,29.96,6.00,33.28,null,61.26,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-6,base5,base5,Dark Dugtrio,X,2025/9/4/8,en
2500,base5-6,2025-09-04 14:51:03.474267,68.06,48.63,109.09,29.96,6.00,33.28,null,61.26,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-6,base5,base5,Dark Dugtrio,X,2025/9/4/8,de
2501,base5-6,2025-09-04 14:51:03.474267,68.06,48.63,109.09,29.96,6.00,33.28,null,61.26,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-6,base5,base5,Dark Dugtrio,X,2025/9/4/8,fr
2502,base5-7,2025-09-04 14:51:03.474267,44.07,34.67,175.00,35.33,6.99,36.78,null,49.62,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-7,base5,base5,Dark Golbat,X,2025/9/4/8,en
2503,base5-7,2025-09-04 14:51:03.474267,44.07,34.67,175.00,35.33,6.99,36.78,null,49.62,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-7,base5,base5,Dark Golbat,X,2025/9/4/8,de
2504,base5-7,2025-09-04 14:51:03.474267,44.07,34.67,175.00,35.33,6.99,36.78,null,49.62,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-7,base5,base5,Dark Golbat,X,2025/9/4/8,fr
2683,base5-67,2025-09-04 14:51:03.474267,null,null,null,0.94,0.02,0.36,null,1.17,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-67,base5,base5,Slowpoke,X,2025/9/4/8,de
2505,base5-8,2025-09-04 14:51:03.474267,120.49,130.00,149.99,29.03,8.00,25.52,null,93.45,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-8,base5,base5,Dark Gyarados,X,2025/9/4/8,en
2506,base5-8,2025-09-04 14:51:03.474267,120.49,130.00,149.99,29.03,8.00,25.52,null,93.45,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-8,base5,base5,Dark Gyarados,X,2025/9/4/8,de
2507,base5-8,2025-09-04 14:51:03.474267,120.49,130.00,149.99,29.03,8.00,25.52,null,93.45,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-8,base5,base5,Dark Gyarados,X,2025/9/4/8,fr
2508,base5-9,2025-09-04 14:51:03.474267,82.85,55.00,135.00,34.33,6.00,34.50,null,73.24,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-9,base5,base5,Dark Hypno,X,2025/9/4/8,en
2509,base5-9,2025-09-04 14:51:03.474267,82.85,55.00,135.00,34.33,6.00,34.50,null,73.24,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-9,base5,base5,Dark Hypno,X,2025/9/4/8,de
2510,base5-9,2025-09-04 14:51:03.474267,82.85,55.00,135.00,34.33,6.00,34.50,null,73.24,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-9,base5,base5,Dark Hypno,X,2025/9/4/8,fr
2511,base5-10,2025-09-04 14:51:03.474267,81.91,77.99,249.99,51.71,11.00,60.41,null,83.51,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-10,base5,base5,Dark Machamp,X,2025/9/4/8,en
2512,base5-10,2025-09-04 14:51:03.474267,81.91,77.99,249.99,51.71,11.00,60.41,null,83.51,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-10,base5,base5,Dark Machamp,X,2025/9/4/8,de
2513,base5-10,2025-09-04 14:51:03.474267,81.91,77.99,249.99,51.71,11.00,60.41,null,83.51,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-10,base5,base5,Dark Machamp,X,2025/9/4/8,fr
2514,base5-11,2025-09-04 14:51:03.474267,109.91,53.49,179.99,31.40,4.00,34.47,null,88.32,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-11,base5,base5,Dark Magneton,X,2025/9/4/8,en
2515,base5-11,2025-09-04 14:51:03.474267,109.91,53.49,179.99,31.40,4.00,34.47,null,88.32,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-11,base5,base5,Dark Magneton,X,2025/9/4/8,de
2516,base5-11,2025-09-04 14:51:03.474267,109.91,53.49,179.99,31.40,4.00,34.47,null,88.32,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-11,base5,base5,Dark Magneton,X,2025/9/4/8,fr
2517,base5-12,2025-09-04 14:51:03.474267,82.35,60.20,128.81,32.32,8.00,25.47,null,71.67,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-12,base5,base5,Dark Slowbro,X,2025/9/4/8,en
2518,base5-12,2025-09-04 14:51:03.474267,82.35,60.20,128.81,32.32,8.00,25.47,null,71.67,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-12,base5,base5,Dark Slowbro,X,2025/9/4/8,de
2519,base5-12,2025-09-04 14:51:03.474267,82.35,60.20,128.81,32.32,8.00,25.47,null,71.67,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-12,base5,base5,Dark Slowbro,X,2025/9/4/8,fr
2520,base5-13,2025-09-04 14:51:03.474267,60.93,35.00,85.00,33.73,4.20,37.83,null,59.16,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-13,base5,base5,Dark Vileplume,X,2025/9/4/8,en
2521,base5-13,2025-09-04 14:51:03.474267,60.93,35.00,85.00,33.73,4.20,37.83,null,59.16,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-13,base5,base5,Dark Vileplume,X,2025/9/4/8,de
2522,base5-13,2025-09-04 14:51:03.474267,60.93,35.00,85.00,33.73,4.20,37.83,null,59.16,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-13,base5,base5,Dark Vileplume,X,2025/9/4/8,fr
2523,base5-14,2025-09-04 14:51:03.474267,48.97,25.00,83.99,10.17,0.50,7.87,null,36.96,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-14,base5,base5,Dark Weezing,X,2025/9/4/8,en
2524,base5-14,2025-09-04 14:51:03.474267,48.97,25.00,83.99,10.17,0.50,7.87,null,36.96,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-14,base5,base5,Dark Weezing,X,2025/9/4/8,de
2525,base5-14,2025-09-04 14:51:03.474267,48.97,25.00,83.99,10.17,0.50,7.87,null,36.96,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-14,base5,base5,Dark Weezing,X,2025/9/4/8,fr
2526,base5-15,2025-09-04 14:51:03.474267,61.00,44.00,128.00,28.65,5.00,21.94,null,56.03,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-15,base5,base5,Here Comes Team Rocket!,X,2025/9/4/8,en
2527,base5-15,2025-09-04 14:51:03.474267,61.00,44.00,128.00,28.65,5.00,21.94,null,56.03,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-15,base5,base5,Here Comes Team Rocket!,X,2025/9/4/8,de
2528,base5-15,2025-09-04 14:51:03.474267,61.00,44.00,128.00,28.65,5.00,21.94,null,56.03,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-15,base5,base5,Here Comes Team Rocket!,X,2025/9/4/8,fr
2529,base5-16,2025-09-04 14:51:03.474267,43.22,25.99,60.00,28.68,4.00,26.19,null,44.94,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-16,base5,base5,Rocket's Sneak Attack,X,2025/9/4/8,en
2530,base5-16,2025-09-04 14:51:03.474267,43.22,25.99,60.00,28.68,4.00,26.19,null,44.94,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-16,base5,base5,Rocket's Sneak Attack,X,2025/9/4/8,de
2531,base5-16,2025-09-04 14:51:03.474267,43.22,25.99,60.00,28.68,4.00,26.19,null,44.94,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-16,base5,base5,Rocket's Sneak Attack,X,2025/9/4/8,fr
2532,base5-17,2025-09-04 14:51:03.474267,46.76,24.00,54.31,29.85,6.99,28.73,null,47.88,pokemontcg_api,2025-09-04 12:51:03.589952,2025-09-04 12:51:03.589952,base5-17,base5,base5,Rainbow Energy,X,2025/9/4/8,en
